run_id,run_label,route_id,route_index,repetition_index,town,frame,timestamp,controller,controller_mode,controller_compute_time_ms,controller_status,controller_fallback,maneuver_state,waiting_left_reason,speed_mps,speed_kph,target_speed_mps,target_speed_kph,speed_error_mps,steer,throttle,brake,x,y,z,yaw_deg,pitch_deg,roll_deg,velocity_x,velocity_y,velocity_z,accel_x,accel_y,accel_z,longitudinal_accel_mps2,lateral_accel_mps2,yaw_rate_dps,road_id,lane_id,target_lane_id,overtake_origin_lane_id,is_junction,front_distance_m,front_closing_speed_mps,front_radar_point_count,front_blocked,rear_distance_m,rear_approach_distance_m,rear_approach_speed_mps,rear_approach_mode,left_oncoming_detected,left_oncoming_confidence,left_oncoming_label,lateral_error_m,heading_error_deg,blocked_vehicle,rejoin_lane_clear,safety_override,safety_override_reason,requested_brake,emergency_brake
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015534,0.05000000074505806,mpc,mpc,7.002111000474542,mpc_ok,0,follow_lane,clear,0.0002403607687238863,0.0008652987674059907,5.555555555555555,20.0,5.555315194786831,0.0,0.75,0.0,1199.9569091796875,-82.53407287597656,342.9453125,-0.0316467247903347,0.6043487787246704,-0.01141357421875,-0.0012569221435114741,0.0003848605847451836,0.1419672667980194,0.006495767738670111,-0.001741292653605342,-0.6099972128868103,6.231119299404321e-05,-0.0018592255204329415,-0.00019101999350823462,94,1,1,,0,12.900618553161621,0.008724714629352093,1,0,16.217891693115234,,,none,0,,,-4.5776359002047684e-05,-3.0513852834701538e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015535,0.10000000149011612,mpc,mpc,7.351506967097521,mpc_ok,0,follow_lane,clear,0.0002006088474361022,0.000722191850769968,5.555555555555555,20.0,5.555354946708119,0.0,0.75,0.0,1199.9569091796875,-82.53408813476562,342.9515686035156,-0.0316162109375,0.6022518873214722,-0.00994872860610485,-0.0010052596917375922,0.00026402552612125874,0.11473207175731659,0.005033249035477638,-0.002416701056063175,-0.5447039008140564,-0.0006911251973505659,-0.0025085085361169954,-0.00010836437286343426,94,1,1,,0,12.76563549041748,0.006783084012567997,3,0,10.720157623291016,,,none,0,,,-6.103514533606358e-05,0.0,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015536,0.15000000223517418,mpc,mpc,20.31018497655168,mpc_ok,0,follow_lane,clear,0.00012413043561478344,0.0004468695682132204,5.555555555555555,20.0,5.555431425119941,0.0,0.75,0.0,1199.9569091796875,-82.53411102294922,342.95660400390625,-0.0316162072122097,0.6007082462310791,-0.007965086959302425,-0.0008328882977366447,0.00015805507428012788,0.09128642082214355,0.0034474278800189495,-0.0021194089204072952,-0.4689130187034607,-0.001467744842446084,-0.002182694546646946,-0.00016403761401306838,94,1,1,,0,12.262259483337402,0.0061362809501588345,5,0,9.739411354064941,,,none,0,,,-8.392332483708742e-05,3.725290298461914e-09,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015537,0.20000000298023224,mpc,mpc,7.922791002783924,mpc_ok,0,follow_lane,clear,7.948068572761733e-05,0.0002861304686194224,5.555555555555555,20.0,5.555476074869827,0.0,0.75,0.0,1199.9569091796875,-82.53411865234375,342.96051025390625,-0.0315856896340847,0.5995266437530518,-0.006469725631177425,-0.0006725849816575646,0.00019134381727781147,0.07188154757022858,0.003206066321581602,0.0006657748599536717,-0.38809746503829956,-0.0008553433362683515,0.0006237175763135507,-8.301316120196134e-05,94,1,1,,0,14.765910148620605,0.004539008252322674,1,0,18.070873260498047,,,none,0,,,-9.155271800409537e-05,3.052130341529846e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015538,0.2500000037252903,mpc,mpc,19.730687025003135,mpc_ok,0,follow_lane,clear,7.019439852676012e-05,0.00025269983469633646,5.555555555555555,20.0,5.555485361157029,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.53412628173828,342.963623046875,-0.0315856896340847,0.5984953045845032,-0.005767821334302425,-0.0005101047572679818,0.00010874647705350071,0.05555788427591324,0.0032496044877916574,-0.0016519468044862151,-0.32647326588630676,-0.00015984703143946333,-0.0016830219476725377,1.8116947103408165e-05,94,1,1,,0,13.347434043884277,0.00409513246268034,1,0,10.593972206115723,,,none,0,,,-9.918211117110332e-05,3.052130341529846e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015539,0.30000000447034836,mpc,mpc,17.995147965848446,mpc_ok,0,follow_lane,clear,3.3091790461172624e-05,0.00011913044566022145,5.555555555555555,20.0,5.555522463765095,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.53414154052734,342.9660339355469,-0.0315856896340847,0.5976278781890869,-0.004974364768713713,-0.0004066988767590374,0.00015688604617025703,0.04217053949832916,0.0020681177265942097,0.0009627913823351264,-0.2677468955516815,-0.0007252292206417853,0.0009406851734172818,1.5914418327156454e-05,94,1,1,,0,12.477140426635742,0.00332502624951303,4,0,9.907390594482422,,,none,0,,,-0.00011444089750511921,3.052130341529846e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015540,0.3500000052154064,mpc,mpc,19.065216998569667,mpc_ok,0,follow_lane,clear,5.73334670386576e-05,0.00020640048133916737,5.555555555555555,20.0,5.5554982220885165,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.53414916992188,342.96783447265625,-0.0315551720559597,0.5968219041824341,-0.003601073520258069,-0.00028013013070449233,0.00024814382777549326,0.032409243285655975,0.002531374804675579,0.0018251556903123856,-0.19522592425346375,0.0004966964767858201,0.0018142784423362218,-0.0001695733080850914,94,1,1,,0,14.132762908935547,0.0021248101256787777,3,0,11.851959228515625,,,none,0,,,-0.00012207029067212716,6.103888154029846e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015541,0.4000000059604645,mpc,mpc,18.423132016323507,mpc_ok,0,follow_lane,clear,1.0348561651744988e-05,3.725482194628196e-05,5.555555555555555,20.0,5.555545206993903,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.53414916992188,342.96923828125,-0.0315551795065403,0.5962276458740234,-0.003936767112463713,-0.0002490451734047383,4.1429593693464994e-05,0.024928342550992966,0.0006216991459950805,-0.004134284798055887,-0.1496180146932602,-0.0009329750110532423,-0.004144221737054012,0.0001528106804471463,94,1,1,,0,14.223381996154785,0.0015025967732071877,4,0,11.914008140563965,,,none,0,,,-0.00012207029067212716,6.103143095970154e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015542,0.45000000670552254,mpc,mpc,20.24851000169292,mpc_ok,0,follow_lane,clear,2.8234454692255304e-05,0.0001016440368921191,5.555555555555555,20.0,5.555527321100863,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.5341567993164,342.9703063964844,-0.03155517578125,0.5955036878585815,-0.0029296872671693563,-0.00017115189984906465,0.00045145308831706643,0.019207129254937172,0.0015578654129058123,0.008200470358133316,-0.11442426592111588,0.00036401768376976944,0.008195475541141115,-0.00020551405032165349,94,1,1,,0,12.737506866455078,-0.00017558618856128305,3,0,10.088171005249023,,,none,0,,,-0.0001296996838391351,6.103515625e-05,0,0,0,,0.0,0
20260627T183442Z_RouteScenario_1_rep0_9126d578,RouteScenario_1_rep0,RouteScenario_1_rep0,0,0,Town12,1015543,0.5000000074505806,mpc,mpc,19.237971981056035,mpc_ok,0,follow_lane,clear,-6.246592050464934e-06,-2.2487731381673764e-05,5.555555555555555,20.0,5.555561802147606,9.999999747378752e-05,0.75,0.0,1199.9569091796875,-82.5341567993164,342.97113037109375,-0.0315551795065403,0.595278263092041,-0.002532958984375,-0.00015695526963099837,0.00010211387416347861,0.014510628767311573,0.0002839326043613255,-0.006986784283071756,-0.09393000602722168,-0.0006881094214559176,-0.006990779068731576,-3.318700328236446e-05,94,1,1,,0,12.509129524230957,0.0011782839428633451,1,0,10.005337715148926,,,none,0,,,-0.0001296996838391351,6.103143095970154e-05,0,0,0,,0.0,0
